values	o	NNS	9	dobj	7
well	o	RB	10	advmod	7
.	o	.	11	punct	7

Fig	o	NN	0	nsubj	3
.	o	.	1	punct	0
6	o	CD	2	nummod	0
shows	o	NNS	3	ROOT	3
that	o	IN	4	mark	7
exospheric	o	JJ	5	amod	6
temperatures	o	NNS	6	nsubj	7
decrease	o	VBP	7	ccomp	3
from	o	IN	8	prep	7
around	o	IN	9	quantmod	10
450	o	CD	10	nummod	11
K	o	NNS	11	pobj	8
near	QL	IN	12	prep	7
the	QL	DT	13	det	14
pole	QL	NN	14	pobj	12
to	o	IN	15	prep	7
around	o	IN	16	quantmod	17
180	o	CD	17	nummod	18
K	o	NNS	18	pobj	15
near	QL	IN	19	prep	18
the	QL	DT	20	det	21
equator	QL	NN	21	pobj	19
.	o	.	22	punct	3

Voyager	o	NNP	0	nmod	3
2	o	CD	1	nummod	0
UVS	o	NNP	2	compound	3
occultations	o	NNS	3	nsubj	8
of	o	IN	4	prep	3
δ	o	NN	5	compound	7
-	o	:	6	punct	7
Sco	o	NNP	7	nsubj	8
suggested	o	VBD	8	ROOT	8
an	o	DT	9	det	11
exospheric	o	JJ	10	amod	11
temperature	o	NN	11	dobj	8
of	o	IN	12	prep	11
420	o	CD	13	nummod	16
±	o	CD	14	nmod	16
30	o	CD	15	nummod	16
K	o	NN	16	pobj	12
near	QL	IN	17	prep	11
29.5	QL	CD	18	compound	19
°	QL	NN	19	compound	20
N	QL	NNP	20	pobj	17
(	o	-LRB-	21	punct	24
Smith	o	NNP	22	nmod	24
et	o	FW	23	nmod	24
al	o	NNP	24	subtok	25
.	o	NNP	25	punct	8
,	o	,	26	punct	25
1983	o	CD	27	npadvmod	25
)	o	-RRB-	28	punct	25
,	o	,	29	punct	8
while	o	IN	30	mark	38
a	o	DT	31	det	33
recent	o	JJ	32	amod	33
reanalysis	o	NN	33	nsubj	38
of	o	IN	34	prep	33
Voyager	o	NNP	35	compound	37
UVS	o	NNP	36	compound	37
data	o	NNS	37	pobj	34
inferred	o	VBD	38	advcl	8
a	o	DT	39	det	40
value	o	NN	40	dobj	38
of	o	IN	41	prep	40
488	o	CD	42	nummod	45
±	o	CD	43	compound	45
14	o	CD	44	nummod	45
K	o	NNP	45	pobj	41
(	o	-LRB-	46	punct	45
Vervack	o	NNP	47	appos	45
and	o	CC	48	cc	47
Moses	o	NNP	49	conj	47
,	o	,	50	punct	49
2012	o	CD	51	appos	49
)	o	-RRB-	52	punct	45
.	o	.	53	punct	8

These	o	DT	0	nsubj	4
and	o	CC	1	cc	0
other	o	JJ	2	amod	3
observations	o	NNS	3	conj	0
suggest	o	VBP	4	ROOT	4
low	o	JJ	5	amod	11
and	o	CC	6	cc	5
mid	o	JJ	7	subtok	8
-	o	NN	8	subtok	9
latitude	o	JJ	9	conj	5
exospheric	o	JJ	10	amod	11
temperatures	o	NNS	11	nsubj	15
on	o	IN	12	prep	11
Saturn	o	NNP	13	pobj	12
to	o	TO	14	aux	15
be	o	VB	15	ccomp	4
of	o	IN	16	prep	15
the	o	DT	17	det	18
order	o	NN	18	pobj	16
of	o	IN	19	prep	18
450	o	CD	20	nummod	21
K	o	NNP	21	pobj	19
,	o	,	22	punct	21
roughly	o	RB	23	advmod	24
twice	o	PDT	24	nummod	26
the	o	DT	25	det	26
value	o	NN	26	appos	21
shown	o	VBN	27	acl	26
in	o	IN	28	prep	27
Fig	o	NNP	29	pobj	28
.	o	.	30	punct	4
6	o	LS	31	dobj	4
.	o	.	32	punct	4

Our	o	PRP$	0	poss	1
model	o	NN	1	nsubj	2
is	o	VBZ	2	ROOT	2
presently	o	RB	3	advmod	2
unable	o	JJ	4	acomp	2
to	o	TO	5	aux	6
reproduce	o	VB	6	xcomp	4
observed	o	JJ	7	amod	14
low	o	JJ	8	amod	14
and	o	CC	9	cc	8
mid	o	JJ	10	subtok	11
-	o	NN	11	subtok	12
latitude	o	JJ	12	conj	8
exospheric	o	JJ	13	amod	14
temperatures	o	NNS	14	dobj	6
on	o	IN	15	prep	14
Saturn	o	NNP	16	pobj	15
,	o	,	17	punct	2
illustrating	o	VBG	18	advcl	2
that	o	IN	19	mark	25
magnetospheric	o	JJ	20	amod	21
energy	o	NN	21	nsubjpass	25
is	o	VBZ	22	aux	25
not	o	RB	23	neg	25
being	o	VBG	24	auxpass	25
transported	o	VBN	25	ccomp	18
from	o	IN	26	prep	25
the	o	DT	27	det	28
polar	o	NN	28	pobj	26
to	o	IN	29	prep	25
the	o	DT	30	det	32
equatorial	o	JJ	31	amod	32
regions	o	NNS	32	pobj	29
.	o	.	33	punct	2

This	o	DT	0	nsubjpass	2
is	o	VBZ	1	auxpass	2
related	o	VBN	2	ROOT	2
to	o	IN	3	prep	2
Saturn	o	NNP	4	poss	8
’s	o	POS	5	case	4
fast	o	JJ	6	amod	7
rotation	o	NN	7	compound	8
rate	o	NN	8	pobj	3
and	o	CC	9	cc	8
the	o	DT	10	det	13
sub	o	NN	11	compound	13
-	o	HYPH	12	punct	13
corotation	o	NN	13	conj	8
of	o	IN	14	prep	13
the	o	DT	15	det	17
auroral	o	JJ	16	amod	17
thermosphere	o	NN	17	pobj	14
,	o	,	18	punct	17
which	o	WDT	19	nsubj	21
ultimately	o	RB	20	advmod	21
generates	o	VBZ	21	relcl	17
a	o	DT	22	det	24
meridional	o	JJ	23	amod	24
wind	o	NN	24	dobj	21
transporting	o	VBG	25	acl	24
energy	o	NN	26	dobj	25
from	o	IN	27	prep	25
equator	o	NN	28	pobj	27
to	o	IN	29	aux	30
pole	o	NN	30	advcl	25
in	o	IN	31	prep	30
the	o	DT	32	det	34
deep	o	JJ	33	amod	34
atmosphere	o	NN	34	pobj	31
,	o	,	35	punct	2
thus	o	RB	36	advmod	37
cooling	o	VBG	37	advcl	2
down	o	RP	38	prt	37
the	o	DT	39	det	41
equatorial	o	JJ	40	amod	41
regions	o	NNS	41	dobj	37
(	o	-LRB-	42	punct	45
Smith	o	NNP	43	compound	45
et	o	FW	44	compound	45
al	o	NNP	45	appos	41
.	o	NNP	46	punct	2
,	o	,	47	punct	46
2007	o	CD	48	npadvmod	46
)	o	-RRB-	49	punct	2
.	o	.	50	punct	2

However	o	RB	0	advmod	13
,	o	,	1	punct	13
since	o	IN	2	mark	6
this	o	DT	3	det	4
study	o	NN	4	nsubjpass	6
is	o	VBZ	5	auxpass	6
concerned	o	VBN	6	advcl	13
with	o	IN	7	prep	6
polar	o	JJ	8	amod	9
temperatures	o	NNS	9	pobj	7
only	o	RB	10	advmod	13
we	o	PRP	11	nsubj	13
will	o	MD	12	aux	13
defer	o	VB	13	ROOT	13
discussion	o	NN	14	dobj	13
of	o	IN	15	prep	14
the	o	DT	16	det	19
equatorial	o	JJ	17	amod	18
temperature	o	NN	18	compound	19
problem	o	NN	19	pobj	15
to	o	IN	20	prep	13
future	o	JJ	21	amod	22
investigations	o	NNS	22	pobj	20
.	o	.	23	punct	13

The	o	DT	0	det	2
Vocontian	o	NNP	1	compound	2
Basin	o	NNP	2	nsubj	3
was	o	VBD	3	ROOT	3
part	o	NN	4	attr	3
of	o	IN	5	prep	4
the	o	DT	6	det	8
western	o	JJ	7	amod	8
gulf	o	NN	8	pobj	5
in	o	IN	9	prep	8
the	o	DT	10	det	13
European	o	NNP	11	amod	13
Alpine	o	NNP	12	compound	13
region	o	NN	13	pobj	9
of	o	IN	14	prep	13
the	o	DT	15	det	18
NW	o	NNP	16	compound	18
Tethys	o	NNP	17	compound	18
Ocean	o	NNP	18	pobj	14
∼	o	NNP	19	conj	3
30	o	CD	20	nummod	22
°	o	NN	21	compound	22
N	o	NN	22	dobj	19
(	o	-LRB-	23	punct	26
Jarvis	o	NNP	24	nmod	26
et	o	FW	25	compound	26
al	o	NNP	26	appos	22
.	o	NNP	27	punct	3
,	o	,	28	punct	27
2011	o	CD	29	npadvmod	27
;	o	:	30	punct	3
Fig	o	NNP	31	npadvmod	3
.	o	.	32	punct	31
1	o	CD	33	nummod	31
)	o	-RRB-	34	punct	31
.	o	.	35	punct	3

High	o	JJ	0	amod	1
rates	o	NNS	1	nsubj	9
of	o	IN	2	prep	1
subsidence	o	NN	3	pobj	2
throughout	o	IN	4	prep	1
the	o	DT	5	det	8
mid	o	JJ	6	subtok	7
-	o	JJ	7	subtok	8
Cretaceous	o	JJ	8	pobj	4
provided	o	VBD	9	ROOT	9
accommodation	o	NN	10	compound	11
space	o	NN	11	dobj	9
for	o	IN	12	prep	9
thick	o	JJ	13	amod	20
rhythmically	o	RB	14	advmod	15
bedded	o	VBN	15	amod	20
bioturbated	o	JJ	16	amod	20
limestone	o	NN	17	compound	19
–	o	:	18	punct	19
marl	o	NN	19	compound	20
successions	o	NNS	20	pobj	12
,	o	,	21	punct	20
where	o	WRB	22	advmod	26
the	o	DT	23	det	25
variable	o	JJ	24	amod	25
facies	o	NNS	25	nsubj	26
are	o	VBP	26	relcl	20
indicative	o	JJ	27	acomp	26
of	o	IN	28	prep	27
a	o	DT	29	det	33
fluctuating	o	VBG	30	amod	33
hemipelagic	o	JJ	31	amod	33
depositional	o	JJ	32	amod	33
environment	o	NN	33	pobj	28
of	o	IN	34	prep	33
moderate	o	JJ	35	amod	36
depth	o	NN	36	pobj	34
.	o	.	37	punct	9

Different	o	JJ	0	amod	4
depositional	o	JJ	1	amod	4
and	o	CC	2	cc	1
structural	o	JJ	3	conj	1
processes	o	NNS	4	nsubj	13
dependent	o	JJ	5	amod	4
on	o	IN	6	prep	5
their	o	PRP$	7	poss	8
location	o	NN	8	pobj	6
in	o	IN	9	prep	8
the	o	DT	10	det	11
basin	o	NN	11	pobj	9
have	o	VBP	12	aux	13
affected	o	VBN	13	ccomp	26
CTB	o	NNP	14	compound	15
sections	o	NNS	15	dobj	13
within	o	IN	16	prep	15
the	o	DT	17	det	19
Vocontian	o	NNP	18	compound	19
Basin	o	NNP	19	pobj	16
;	o	:	20	punct	26
e.g.	o	RB	21	amod	24
the	o	DT	22	det	24
Vergons	o	NNP	23	compound	24
section	o	NN	24	nsubjpass	26
is	o	VBZ	25	auxpass	26
affected	o	VBN	26	ROOT	26
by	o	IN	27	agent	26
syn	o	NN	28	compound	30
-	o	JJ	29	punct	30
sedimentary	o	JJ	30	amod	31
slumping	o	VBG	31	pobj	27
in	o	IN	32	prep	31
the	o	DT	33	det	35
uppermost	o	JJ	34	amod	35
Cenomanian	o	JJ	35	pobj	32
,	o	,	36	punct	26
but	o	CC	37	cc	26
otherwise	o	RB	38	advmod	39
exposes	o	VBZ	39	conj	26
a	o	DT	40	det	43
continuous	o	JJ	41	amod	43
Upper	o	NNP	42	nmod	43
Albian	o	NNP	43	dobj	39
–	o	:	44	punct	46
Lower	o	JJR	45	compound	46
Turonian	o	JJ	46	amod	47
succession	o	NN	47	dobj	39
,	o	,	48	punct	39
while	o	IN	49	mark	55
the	o	DT	50	det	54
thinner	o	JJR	51	amod	54
Pont	o	NNP	52	compound	53
d'Issole	o	NNP	53	compound	54
section	o	NN	54	nsubj	55
is	o	VBZ	55	advcl	39
complete	o	JJ	56	acomp	55
through	o	IN	57	prep	56
the	o	DT	58	det	59
CTBI	o	NNP	59	pobj	57
.	o	.	60	punct	26

A	o	DT	0	det	5
∼	o	JJ	1	nmod	5
20	o	CD	2	compound	3
m	o	NN	3	nmod	5
thick	o	JJ	4	amod	5
package	o	NN	5	nsubj	14
of	o	IN	6	prep	5
black	o	JJ	7	amod	12
organic	o	JJ	8	amod	10
-	o	HYPH	9	punct	10
rich	o	JJ	10	amod	12
calcareous	o	JJ	11	amod	12
shales	o	NNS	12	pobj	6
,	o	,	13	punct	5
termed	o	VBD	14	ROOT	14
the	o	DT	15	det	18
“	o	``	16	compound	18
Niveau	o	NNP	17	compound	18
Thomel	o	NNP	18	dobj	14
”	o	''	19	punct	18
(	o	-LRB-	20	punct	23
Takashima	o	NNP	21	compound	23
et	o	NNP	22	compound	23
al	o	NNP	23	appos	18
.	o	NNP	24	punct	14
,	o	,	25	punct	24
2009	o	CD	26	npadvmod	24
;	o	:	27	punct	14
Jarvis	o	NNP	28	compound	30
et	o	FW	29	compound	30
al	o	NNP	30	dep	14
.	o	.	31	punct	30
,	o	,	32	punct	31
2011	o	CD	33	npadvmod	31
)	o	-RRB-	34	punct	30
,	o	,	35	punct	14
characterize	o	VB	36	conj	14
the	o	DT	37	det	38
CTBI	o	NNP	38	dobj	36
.	o	.	39	punct	14

Detailed	o	JJ	0	amod	1
biostratigraphy	o	NN	1	nsubjpass	4
has	o	VBZ	2	aux	4
been	o	VBN	3	auxpass	4
obtained	o	VBN	4	ROOT	4
for	o	IN	5	prep	4
the	o	DT	6	det	11
24	o	CD	7	nummod	8
m	o	NN	8	nmod	11
Pont	o	NNP	9	compound	10
d'Issole	o	NNP	10	compound	11
section	o	NN	11	pobj	5
(	o	-LRB-	12	punct	15
Grosheny	o	NNP	13	compound	15
et	o	FW	14	nmod	15
al	o	NNP	15	appos	11
.	o	NNP	16	punct	15
,	o	,	17	punct	15
2006	o	CD	18	npadvmod	15
;	o	:	19	punct	11
Jarvis	o	NNP	20	compound	22
et	o	FW	21	compound	22
al	o	NNP	22	appos	11
.	o	.	23	punct	22
,	o	,	24	punct	23
2011	o	CD	25	npadvmod	23
)	o	-RRB-	26	punct	11
.	o	.	27	punct	4

The	o	DT	0	det	1
distribution	o	NN	1	nsubj	31
of	o	IN	2	prep	1
index	o	NN	3	pobj	2
taxa	o	IN	4	compound	6
R.	o	NNP	5	compound	6
cushmani	o	NNS	6	appos	1
and	o	CC	7	cc	6
H.	o	NNP	8	compound	9
helvetica	o	NNP	9	conj	6
,	o	,	10	punct	6
coupled	o	VBN	11	acl	6
with	o	IN	12	prep	11
complete	o	JJ	13	amod	14
δ13Corg	o	NNP	14	pobj	12
and	o	CC	15	cc	14
δ13Ccarb	o	NNP	16	conj	14
records	o	NNS	17	conj	14
(	o	-LRB-	18	punct	20
Fig	o	NNP	19	subtok	20
.	o	.	20	appos	1
2	o	LS	21	nummod	20
;	o	:	22	punct	1
Jarvis	o	NNP	23	compound	25
et	o	FW	24	compound	25
al	o	NNP	25	appos	1
.	o	.	26	punct	25
,	o	,	27	punct	26
2011	o	CD	28	npadvmod	26
)	o	-RRB-	29	punct	25
,	o	,	30	punct	31
permits	o	VBZ	31	ROOT	31
bed	o	NN	32	compound	34
-	o	HYPH	33	punct	34
scale	o	NN	34	compound	35
correlation	o	NN	35	dobj	31
with	o	IN	36	prep	35
the	o	DT	37	det	38
GSSP	o	NNP	38	pobj	36
near	o	IN	39	prep	38
Pueblo	o	NNP	40	pobj	39
.	o	.	41	punct	31

Above	o	IN	0	prep	9
the	o	DT	1	det	2
onset	o	NN	2	pobj	0
of	o	IN	3	prep	2
OAE	o	NNP	4	pobj	3
2	o	CD	5	nummod	4
,	o	,	6	punct	9
samples	o	NNS	7	nsubjpass	9
were	o	VBD	8	auxpass	9
taken	o	VBN	9	ROOT	9
from	o	IN	10	prep	9
Pont	o	NNP	11	compound	12
d'Issole	o	NNP	12	pobj	10
,	o	,	13	punct	9
whereas	o	IN	14	mark	27
below	o	IN	15	prep	27
the	o	DT	16	det	17
onset	o	NN	17	pobj	15
some	o	DT	18	nsubj	27
of	o	IN	19	prep	18
the	o	DT	20	det	21
samples	o	NNS	21	pobj	19
(	o	-LRB-	22	punct	25
n	o	CC	23	quantmod	25
=	o	SYM	24	punct	25
4	o	CD	25	appos	21
)	o	-RRB-	26	punct	18
came	o	VBD	27	advcl	9
from	o	IN	28	prep	27
Vergons	o	NNP	29	pobj	28
(	o	-LRB-	30	punct	29
Supplementary	o	NNP	31	compound	32
Material	o	NNP	32	appos	29
,	o	,	33	punct	32
Table	o	NNP	34	compound	35
2d	o	NNP	35	appos	32
)	o	-RRB-	36	punct	32
,	o	,	37	punct	29
which	o	WDT	38	nsubjpass	40
is	o	VBZ	39	auxpass	40
correlated	o	VBN	40	relcl	29
with	o	IN	41	prep	40
Pont	o	NNP	42	compound	43
d'Issole	o	NNP	43	pobj	41
based	o	VBN	44	prep	40
on	o	IN	45	prep	44
litho-	o	DT	46	nmod	54
,	o	,	47	punct	48
bio-	o	JJ	48	nmod	54
,	o	,	49	punct	48
and	o	CC	50	cc	48
stable	o	JJ	51	amod	53
-	o	HYPH	52	punct	53
isotope	o	NN	53	compound	54
stratigraphy	o	NN	54	pobj	45
and	o	CC	55	cc	40
is	o	VBZ	56	conj	40
undisturbed	o	JJ	57	acomp	56
by	o	IN	58	prep	57
faulting	o	VBG	59	pcomp	58
in	o	IN	60	prep	59
the	o	DT	61	det	66
pre	o	JJ	62	subtok	63
-	o	JJ	63	subtok	64
OAE	o	NNP	64	nmod	66
2	o	CD	65	nummod	66
interval	o	NN	66	pobj	60
.	o	.	67	punct	9

Vertical	o	JJ	0	amod	1
profiles	o	NNS	1	nsubjpass	8
of	o	IN	2	prep	1
noontime	o	NN	3	nmod	6
ionospheric	o	JJ	4	amod	6
plasma	o	NN	5	compound	6
densities	o	NNS	6	pobj	2
are	o	VBP	7	auxpass	8
shown	o	VBN	8	ccomp	22
in	o	IN	9	prep	8
Fig	o	NNP	10	pobj	9
.	o	.	11	punct	8
4	o	CD	12	nsubj	22
for	o	IN	13	prep	12
the	o	DT	14	det	15
case	o	NN	15	pobj	13
of	o	IN	16	prep	15
R15	o	NNP	17	pobj	16
.	o	.	18	punct	22
The	o	DT	19	det	21
left	o	JJ	20	amod	21
panel	o	NN	21	nsubj	22
shows	o	VBZ	22	ROOT	22
profiles	o	NNS	23	dobj	22
in	o	IN	24	prep	23
the	o	DT	25	det	26
region	o	NN	26	pobj	24
of	o	IN	27	prep	26
maximum	o	JJ	28	amod	30
electron	o	NN	29	compound	30
precipitation	o	NN	30	pobj	27
(	o	-LRB-	31	punct	23
78	o	CD	32	nummod	33
°	o	NN	33	appos	23
)	o	-RRB-	34	punct	23
while	o	IN	35	mark	39
the	o	DT	36	det	38
right	o	JJ	37	amod	38
panel	o	NN	38	nsubj	39
shows	o	VBZ	39	advcl	22
densities	o	NNS	40	dobj	39
at	o	IN	41	prep	40
the	o	DT	42	det	46
sub	o	NN	43	compound	45
-	o	HYPH	44	punct	45
solar	o	JJ	45	amod	46
point	o	NN	46	pobj	41
(	o	-LRB-	47	punct	46
latitude	o	NN	48	appos	46
0	o	CD	49	nummod	50
°	o	NN	50	appos	48
)	o	-RRB-	51	punct	46
.	o	.	52	punct	22

Black	o	JJ	0	amod	1
lines	o	NNS	1	nsubj	2
denote	o	VBP	2	ccomp	10
the	o	DT	3	det	6
total	o	JJ	4	amod	6
electron	o	NN	5	compound	6
density	o	NN	6	dobj	2
,	o	,	7	punct	10
blue	o	JJ	8	amod	9
lines	o	NNS	9	nsubj	10
are	o	VBP	10	ROOT	10
H+	o	JJ	11	attr	10
and	o	CC	12	cc	10
red	o	JJ	13	amod	14
lines	o	NNS	14	nsubj	15
H3	o	NNP	15	conj	10
+	o	CC	16	cc	15
densities	o	NNS	17	conj	15
.	o	.	18	punct	10

Not	o	RB	0	neg	1
shown	o	VBN	1	ROOT	1
individually	o	RB	2	advmod	3
are	o	VBP	3	auxpass	1
profiles	o	NNS	4	attr	3
of	o	IN	5	prep	4
other	o	JJ	6	amod	7
ions	o	NNS	7	pobj	5
calculated	o	VBN	8	acl	7
in	o	IN	9	prep	8
the	o	DT	10	det	11
model	o	NN	11	pobj	9
,	o	,	12	punct	7
namely	o	RB	13	advmod	14
H2	o	NNP	14	appos	7
+	o	CC	15	cc	14
,	o	,	16	punct	1
CH3	o	NNP	17	dep	1
+	o	CC	18	cc	17
,	o	,	19	punct	17
CH4	o	NNP	20	conj	17
+	o	CC	21	cc	20
,	o	,	22	punct	20
CH5	o	NN	23	appos	20
+	o	CC	24	nummod	23
,	o	,	25	punct	23
H2O+	o	NNP	26	nummod	23
and	o	CC	27	cc	28
H3O+	o	NNP	28	conj	23
.	o	.	29	punct	1

The	o	DT	0	det	2
hydrocarbon	o	NN	1	compound	2
densities	o	NNS	2	nsubj	3
populate	o	VBP	3	ROOT	3
the	o	DT	4	det	5
bottomside	o	NN	5	dobj	3
ionosphere	o	RB	6	dobj	3
,	o	,	7	punct	3
accounting	o	VBG	8	advcl	3
for	o	IN	9	prep	8
most	o	JJS	10	pobj	9
of	o	IN	11	prep	10
the	o	DT	12	det	14
electron	o	NN	13	compound	14
density	o	NN	14	pobj	11
below	o	IN	15	prep	8
around	o	IN	16	quantmod	17
1000	o	CD	17	nummod	19
km	o	NN	18	compound	19
altitude	o	NN	19	pobj	15
.	o	.	20	punct	3

Our	o	PRP$	0	poss	1
simulations	o	NNS	1	nsubj	2
originate	o	VBP	2	ROOT	2
from	o	IN	3	prep	2
two	o	CD	4	nummod	5
codes	o	NNS	5	pobj	3
developed	o	VBD	6	acl	5
side	o	NN	7	npadvmod	6
-	o	HYPH	8	punct	7
by	o	IN	9	prep	7
-	o	HYPH	10	punct	9
side	o	NN	11	pobj	9
but	o	CC	12	cc	5
separately	o	RB	13	advmod	2
,	o	,	14	punct	20
namely	o	RB	15	advmod	20
,	o	,	16	punct	20
the	o	DT	17	det	20
Saturn	o	NNP	18	compound	20
Thermosphere	o	NNP	19	compound	20
GCM	o	NNP	20	conj	2
(	o	-LRB-	21	punct	20
Müller	o	NNP	22	compound	26
-	o	HYPH	23	punct	26
Wodarg	o	NNP	24	nmod	26
et	o	FW	25	compound	26
al	o	NNP	26	appos	20
.	o	NNP	27	punct	20
,	o	,	28	punct	27
2006	o	CD	29	npadvmod	27
)	o	-RRB-	30	punct	20
and	o	CC	31	cc	20
Saturn	o	NNP	32	compound	35
1-D	o	NNP	33	punct	35
Ionosphere	o	NNP	34	compound	35
Model	o	NNP	35	conj	20
(	o	-LRB-	36	punct	39
Moore	o	NNP	37	compound	39
et	o	FW	38	compound	39
al	o	NNP	39	appos	35
.	o	NNP	40	punct	35
,	o	,	41	punct	40
2004	o	CD	42	npadvmod	40
)	o	-RRB-	43	punct	35
which	o	WDT	44	nsubjpass	48
were	o	VBD	45	auxpass	48
subsequently	o	RB	46	advmod	48
fully	o	RB	47	advmod	48
coupled	o	VBN	48	relcl	20
to	o	TO	49	aux	50
form	o	VB	50	xcomp	48
the	o	DT	51	det	55
Saturn	o	NNP	52	compound	55
Thermosphere	o	NNP	53	compound	55
Ionosphere	o	NNP	54	compound	55
Model	o	NNP	55	dobj	50
(	o	-LRB-	56	punct	55
STIM	o	NNP	57	appos	55
)	o	-RRB-	58	punct	55
.	o	.	59	punct	2

The	o	DT	0	det	2
thermosphere	o	NN	1	compound	2
component	o	NN	2	nsubj	4
globally	o	RB	3	advmod	4
solves	o	VBZ	4	ROOT	4
the	o	DT	5	det	12
non	o	JJ	6	subtok	7
-	o	JJ	7	subtok	8
linear	o	JJ	8	amod	12
Navier	o	NNP	9	compound	11
–	o	HYPH	10	punct	11
Stokes	o	NNP	11	compound	12
equations	o	NNS	12	dobj	4
of	o	IN	13	prep	12
momentum	o	NN	14	pobj	13
,	o	,	15	punct	14
continuity	o	NN	16	conj	14
and	o	CC	17	cc	16
energy	o	NN	18	conj	16
on	o	IN	19	prep	4
a	o	DT	20	det	24
spherical	o	JJ	21	amod	24
pressure	o	NN	22	compound	23
level	o	NN	23	compound	24
grid	o	NN	24	pobj	19
.	o	.	25	punct	4

The	o	DT	0	det	2
momentum	o	NN	1	compound	2
equation	o	NN	2	nsubj	3
includes	o	VBZ	3	ROOT	3
terms	o	NNS	4	dobj	3
such	o	JJ	5	amod	6
as	o	IN	6	prep	4
pressure	o	NN	7	compound	8
gradients	o	NNS	8	pobj	6
,	o	,	9	punct	8
viscous	o	JJ	10	amod	11
drag	o	NN	11	conj	8
,	o	,	12	punct	11
Coriolis	o	NNP	13	compound	14
acceleration	o	NN	14	conj	11
,	o	,	15	punct	14
curvature	o	NN	16	compound	17
accelerations	o	NNS	17	conj	14
and	o	CC	18	cc	17
advection	o	NN	19	conj	17
.	o	.	20	punct	3

The	o	DT	0	det	2
energy	o	NN	1	compound	2
equation	o	NN	2	nsubj	3
includes	o	VBZ	3	ROOT	3
all	o	DT	4	det	5
processes	o	NNS	5	dobj	3
of	o	IN	6	prep	5
internal	o	JJ	7	amod	9
energy	o	NN	8	compound	9
redistribution	o	NN	9	pobj	6
,	o	,	10	punct	9
such	o	JJ	11	amod	12
as	o	IN	12	prep	9
advection	o	NN	13	pobj	12
,	o	,	14	punct	13
adiabatic	o	JJ	15	amod	16
heating	o	NN	16	conj	13
and	o	CC	17	cc	16
cooling	o	NN	18	conj	16
as	o	RB	19	advmod	21
well	o	RB	20	advmod	21
as	o	IN	21	cc	16
molecular	o	JJ	22	amod	25
and	o	CC	23	cc	22
turbulent	o	JJ	24	conj	22
conduction	o	NN	25	conj	16
.	o	.	26	punct	3

Solar	o	JJ	0	compound	1
EUV	o	NNP	1	compound	2
heating	o	NN	2	nsubjpass	4
is	o	VBZ	3	auxpass	4
calculated	o	VBN	4	ROOT	4
through	o	IN	5	prep	4
explicit	o	JJ	6	amod	12
line	o	NN	7	nmod	12
-	o	HYPH	8	punct	7
of	o	IN	9	prep	7
-	o	HYPH	10	punct	9
sight	o	NN	11	pobj	9
integration	o	NN	12	pobj	5
of	o	IN	13	prep	12
solar	o	JJ	14	amod	15
irradiance	o	NN	15	compound	16
attenuation	o	NN	16	pobj	13
(	o	-LRB-	17	punct	22
the	o	DT	18	det	22
Lambert	o	NNP	19	compound	21
–	o	HYPH	20	punct	21
Beer	o	NNP	21	compound	22
Law	o	NNP	22	appos	12
)	o	-RRB-	23	punct	22
,	o	,	24	punct	4
assuming	o	VBG	25	advcl	4
solar	o	JJ	26	amod	27
spectra	o	NN	27	dobj	25
derived	o	VBN	28	acl	27
from	o	IN	29	prep	28
the	o	DT	30	det	34
Thermosphere	o	NNP	31	compound	34
Ionosphere	o	NNP	32	compound	34
Mesosphere	o	NNP	33	compound	34
Energetics	o	NNP	34	pobj	29
and	o	CC	35	cc	34
Dynamics	o	NNPS	36	conj	34
(	o	-LRB-	37	punct	34
TIMED)/Solar	o	NNP	38	compound	40
EUV	o	NNP	39	compound	40
Experiment	o	NNP	40	appos	34
(	o	-LRB-	41	punct	40
SEE	o	VB	42	appos	40
)	o	-RRB-	43	punct	40
(	o	-LRB-	44	punct	47
Woods	o	NNP	45	nmod	47
et	o	NNP	46	nmod	47
al	o	NNP	47	appos	40
.	o	NNP	48	punct	4
,	o	,	49	punct	48
2005	o	CD	50	npadvmod	48
;	o	:	51	punct	4
Woods	o	NNP	52	npadvmod	4
,	o	,	53	punct	52
2008	o	CD	54	npadvmod	52
)	o	-RRB-	55	punct	52
and	o	CC	56	cc	52
heating	o	NN	57	compound	58
efficiencies	o	NNS	58	conj	52
of	o	IN	59	prep	58
50	o	CD	60	nummod	61
%	o	NN	61	pobj	59
,	o	,	62	punct	61
a	o	DT	63	det	64
value	o	NN	64	appos	52
in	o	IN	65	prep	64
agreement	o	NN	66	pobj	65
with	o	IN	67	prep	66
estimates	o	NNS	68	pobj	67
for	o	IN	69	prep	68
Jupiter	o	NNP	70	pobj	69
by	o	IN	71	prep	68
Waite	o	NNP	72	compound	74
et	o	FW	73	compound	74
al	o	NNP	74	pobj	71
.	o	.	75	punct	4
(	o	-LRB-	76	punct	4
1983	o	CD	77	npadvmod	4
)	o	-RRB-	78	punct	4
.	o	.	79	punct	4

While	o	IN	0	mark	2
we	o	PRP	1	nsubj	2
include	o	VBP	2	advcl	12
direct	o	JJ	3	amod	6
solar	o	JJ	4	amod	6
EUV	o	NNP	5	compound	6
heating	o	NN	6	dobj	2
in	o	IN	7	prep	6
our	o	PRP$	8	poss	9
calculations	o	NNS	9	pobj	7
,	o	,	10	punct	12
it	o	PRP	11	nsubj	12
